La Union,NA,NA,NA,NA,NA,NA,NA,NA,-1,24,31,4
Bermeo,NA,NA,NA,NA,NA,NA,NA,NA,-60,NA,NA,NA
Soria,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
Tudela,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA
Ripoll,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
Orotava,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
Luarca,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,8,NA
Llanes,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11,-2,1
Cuevas de Vera,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,41,-22
Jumilla,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA,-8
Ortigueira,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,7
b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26,NA,NA
Mazarron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,13
San Roque,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17,NA
Baena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20,NA
Baeza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
Pozoblanco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA
Trujillo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
c1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,NA
Valdes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59
Lalin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41
Osuna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
Grado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
Requena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9
Aguilas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4
Caravaca de la Cruz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
Huercal-Overa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
