Aranjuez,-1,-1,-1,-1,-1,94,-1,91,-1,-1,90,-1
Puente Genil,-1,-1,-1,-1,-1,97,79,89,-1,-1,-1,-1
Valdepenas,-1,-1,-1,-1,-1,98,97,76,64,66,61,66
Andujar,-1,-1,-1,-1,-1,99,90,87,-1,-1,-1,91
Lucena,-1,-1,-1,-1,-1,-1,70,71,-1,77,78,62
Ronda,-1,-1,-1,-1,-1,-1,78,-1,50,48,70,65
Martos,-1,-1,-1,-1,-1,-1,80,-1,-1,-1,-1,87
Loja,-1,-1,-1,-1,-1,-1,81,-1,-1,86,-1,73
Guadix,-1,-1,-1,-1,-1,-1,85,-1,69,-1,-1,-1
Hellin,-1,-1,-1,-1,-1,-1,86,-1,-1,-1,-1,-1
Alcala la Real,-1,-1,-1,-1,-1,-1,88,-1,-1,-1,-1,95
Estrada,-1,-1,-1,-1,-1,-1,92,-1,-1,63,57,39
Penarroya-Pueblonuevo,-1,-1,-1,-1,-1,-1,93,-1,-1,-1,-1,-1
Priego de Cordoba,-1,-1,-1,-1,-1,-1,95,-1,-1,-1,-1,88
Aller,-1,-1,-1,-1,-1,-1,98,84,-1,-1,-1,-1
Chamartin de la Rosa,-1,-1,-1,-1,-1,-1,-1,22,-1,76,-1,-1
Vallecas,-1,-1,-1,-1,-1,-1,-1,25,-1,52,-1,-1
Lavadores,-1,-1,-1,-1,-1,-1,-1,56,-1,67,77,-1
Plasencia,-1,-1,-1,-1,-1,-1,-1,81,95,-1,-1,-1
Tineo,-1,-1,-1,-1,-1,-1,-1,93,-1,-1,58,55
Almendralejo,-1,-1,-1,-1,-1,-1,-1,94,-1,-1,-1,-1
Don Benito,-1,-1,-1,-1,-1,-1,-1,97,-1,83,-1,86
Villaviciosa,-1,-1,-1,-1,-1,-1,-1,99,-1,85,63,63
Yecla,-1,-1,-1,-1,-1,-1,-1,-1,63,65,66,78
Cangas del Narcea,-1,-1,-1,-1,-1,-1,-1,-1,73,73,65,49
Mahon,-1,-1,-1,-1,-1,-1,-1,-1,78,97,82,80
Baza,-1,-1,-1,-1,-1,-1,-1,-1,79,-1,-1,-1
Manzanares,-1,-1,-1,-1,-1,-1,-1,-1,80,-1,-1,-1
Teruel,-1,-1,-1,-1,-1,-1,-1,-1,85,-1,94,-1
Figueres,-1,-1,-1,-1,-1,-1,-1,-1,86,-1,-1,-1
Xativa,-1,-1,-1,-1,-1,-1,-1,-1,87,-1,-1,-1
Igualada,-1,-1,-1,-1,-1,-1,-1,-1,88,-1,-1,-1
Calatayud,-1,-1,-1,-1,-1,-1,-1,-1,90,-1,-1,-1
union,-1,-1,-1,-1,-1,-1,-1,-1,91,69,38,34
Bermeo,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1
Soria,-1,-1,-1,-1,-1,-1,-1,-1,94,-1,-1,-1
Tudela,-1,-1,-1,-1,-1,-1,-1,-1,96,-1,-1,-1
Ripoll,-1,-1,-1,-1,-1,-1,-1,-1,97,-1,-1,-1
Orotava,-1,-1,-1,-1,-1,-1,-1,-1,98,-1,-1,-1
Adra,-1,-1,-1,-1,-1,-1,-1,-1,99,-1,-1,-1
Luarca,-1,-1,-1,-1,-1,-1,-1,-1,-1,72,64,-1
