Derry,107800,Newport,140896,Maidstone,137518,Dacorum,129151,Dunfermline,120530,St Albans,107105,Oxford,98544,Hartlepool,91808,Ipswich,89784,Easington,91141,Dover,85141,Harrogate,77901
Basingstoke,107300,Arun,140759,Reading,136383,Thurrock,127105,Newcastle-under-Lyme,119990,New Forest,107067,Thanet,97958,Great Grimsby,91800,Kyle and Carrick,89547,Angus,90845,Yeovil,84965,South Lakeland,77263
Darlington,106000,Motherwell,139594,North Bedfordshire,136363,Preston,126155,Reigate and Banstead,119627,Monklands,106465,Carlisle,97643,Hamilton,91785,Wrexham Maelor,89494,Merthyr Tydfil,90093,Amber Valley,84275,Newport,77208
Worthing,100200,Langbaurgh,139132,Poole,135117,St Albans,125124,Dacorum,119182,Elmbridge,106211,Chester,97417,Rochester upon Medway,91425,Newcastle-under-Lyme,88994,Amber Valley,89429,Rossendale,84147,Wrexham Maelor,76754
Woking,99200,Maidstone,138948,South Oxfordshire,134778,Milton Keynes,124343,Guildford,118752,Oxford,106168,Monklands,97203,Hyndburn,90603,Chesterfield,88672,Wrexham Maelor,88968,Newcastle-under-Lyme,82515,Scarborough,76614
Great Yarmouth,97200,Poole,138288,Windsor and Maidenhead,134500,Huntingdon,124253,Colchester,118156,Kings Lynn and West Norfolk,106009,Great Grimsby,95717,Cynon Valley,90098,Lancaster,88229,Scarborough,88871,Bournemouth,82136,Monklands,76405
Worcester,97000,Blackburn,137470,Dacorum,134254,The Wrekin,123835,Perth and Kinross,115987,Kyle and Carrick,105076,Hamilton,95566,Yeovil,89780,Hamilton,88219,Banff and Buchan,88014,Macclesfield,81609,Dunfermline,76033
Chesterfield,93200,Dacorum,137125,Northavon,132764,Dunfermline,122898,Chester,115608,Yeovil,104503,Allerdale,95429,Dover,89432,Rochester upon Medway,86354,Barrow-in-Furness,86732,West Lothian,79649,Merthyr Tydfil,75811
Hartlepool,92000,Tendring,137039,Wealden,132077,Norwich,122890,Elmbridge,115552,Epping Forest,104367,Rhymney Valley,95162,Monklands,89366,Yeovil,86351,Great Grimsby,86475,Crewe and Nantwich,79138,East Staffordshire,75722
Grimsby,88243,Cunninghame,136734,Preston,131716,Halton,122094,Thanet,114870,Thanet,104110,Solihull,94435,Macclesfield,88563,Monklands,86009,Rochester upon Medway,86430,Thanet,78507,Newcastle-under-Lyme,75482
Halifax,88134,Canterbury,135278,Arun,131474,Thanet,121720,Aylesbury Vale,114406,Charnwood,104032,Chesterfield,93461,Chesterfield,87467,Macclesfield,85759,Newcastle-under-Lyme,84944,Carlisle,78437,East Lindsey,75471
