Trafford,218893,Tameside,219400,Southampton,214900,Dundee,172300,South Tyneside,177100,Salford,155100,Norwich,121200,Gateshead,124500,Southend-on-Sea,120100,South Shields,118600,Burnley,106300,Swansea,94500
Aberdeen,217260,Oldham,218700,Trafford,212700,Norwich,169800,Swansea,171300,Bournemouth,154300,Preston,119300,Norwich,122300,Preston,119000,Preston,117400,Coventry,106300,Wolverhampton,94200
Southampton,214859,Southampton,215300,Milton Keynes,204400,Preston,166700,West Bromwich,166600,Blackpool,153200,Gateshead,115000,Bournemouth,122100,Bournemouth,116800,Huddersfield,110100,Middlesbrough,104800,Stockport,92800
Rochdale,207563,Aberdeen,213100,Rochdale,202200,Luton,163200,Brighton,163900,Knowsley,151400,Walsall,114500,Rhondda,121900,South Shields,113500,Southend-on-Sea,106000,Halifax,101600,Middlesbrough,91300
Solihull,203922,Rochdale,209000,Renfrew,201200,South Tyneside,160100,Oldbury and Smethwick,163300,Wolverhampton,150800,Reading,114200,Preston,113200,Huddersfield,113500,Burnley,103200,Saint Helens,96600,Northampton,87000
Gateshead,200968,Milton Keynes,206900,Solihull,199900,Middlesbrough,158200,Southend-on-Sea,162400,Stockport,142500,Rhondda,111400,Blackburn,113000,Saint Helens,106800,Saint Helens,102600,Wolverhampton,95300,Walsall,86400
Milton Keynes,197131,Reading,206000,Gateshead,199600,Southend-on-Sea,155700,Luton,160700,Birkenhead,141800,Blackburn,111200,South Shields,110400,Walsall,103100,Blackpool,99600,Walsall,92100,Hartlepool,85400
North Tyneside,193619,Solihull,205600,North Tyneside,192300,Northampton,154200,Bolton,154400,Derby,132400,Saint Helens,110300,Walsall,107300,Blackpool,101600,Halifax,99100,Rochdale,91400,Saint Helens,84400
Calderdale,192844,Renfrew,202100,Calderdale,191600,West Bromwich,153700,Blackpool,149800,Luton,131600,Luton,109200,Saint Helens,107200,Burnley,98300,Walsall,96900,Northampton,90100,Rochdale,83100
Northampton,192382,Northampton,194450,Portsmouth,190400,Oldbury and Smethwick,153300,Bournemouth,149000,Huddersfield,130700,South Shields,106600,York,100800,Halifax,98100,Newport,92400,Govan,89600,Oldbury and Smethwick,79700
Portsmouth,190370,Calderdale,192400,Warrington,187000,Huddersfield,147800,Stockport,139500,Norwich,120100,Newport,105500,Reading,100400,Wallasey,97600,Reading,92300,Wigan,89200,Paisley,79400
Warrington,189012,North Tyneside,192000,Swansea,182100,Blackpool,146300,Birkenhead,138100,Reading,119900,York,105400,Halifax,97400,Reading,97100,Bournemouth,91800,Paisley,84500,York,77900
Norwich,186600,Stockton-on-Tees,191600,Luton,181500,Bolton,144000,Reading,133400,Walsall,118500,Ipswich,104800,Northampton,96500,Grimsby,92500,Northampton,90900,Newport,83700,Leith,77400
Swindon,182400,Warrington,191200,Northampton,180600,Bournemouth,142800,Salford,131300,Ipswich,117400,Northampton,104400,Newport,95900,Northampton,92300,Rochdale,90800,York,82300,Aston Manor,77300
Bury,181873,Gateshead,191000,Stockton-on-Tees,179000,Stockport,135500,Huddersfield,130600,Oldham,115300,Wallasey,101400,Ipswich,95100,Rochdale,90300,Wallasey,90800,Devonport,81700,Govan,76400
Luton,181468,Portsmouth,186700,Saint Helens,178800,Brighton,134600,Basildon,129900,Thurrock,114300,Oxford,98700,Wallasey,94200,Newport,89200,Wigan,89400,King's Norton and Northfield,81200,Reading,72200
Saint Helens,179483,Bury,180700,Swindon,177100,Ipswich,129700,Northampton,126300,Preston,113300,Halifax,98400,Oxford,94100,Ipswich,87500,Paisley,84800,Merthyr Tydfil,81000,Devonport,70400
Stockton-on-Tees,179009,Swindon,180100,Bury,176800,Swindon,127300,Thurrock,125000,South Shields,109500,Beeston and Stapleford,97700,Paisley,92700,Paisley,86400,York,84000,Leith,80500,Coventry,70000
York,175095,Saint Helens,176800,Southend-on-Sea,172300,Thurrock,127000,Ipswich,122700,Saint Helens,108700,Grimsby,94400,Grimsby,92300,Wigan,85400,Grimsby,82400,Bournemouth,78700,Merthyr Tydfil,69200
Southend-on-Sea,172266,Middlesbrough,175130,Bath,164700,York,123100,Norwich,120700,Newport,108100,Paisley,93700,Rochdale,91300,York,84800,Oldbury and Smethwick,82100,Wallasey,78500,Greenock,68100
New Forest,169513,Norwich,173800,Wycombe,162000,Poole,122800,Newport,111800,Oxford,106300,Rochdale,88400,Luton,90800,Oldbury and Smethwick,84400,Greenock,81100,Reading,75200,Newport,67300
Bath,164725,Luton,173700,Basildon,161100,Rotherham,122400,Oxford,110600,Blackburn,106200,West Bromwich,88000,Burnley,88700,West Bromwich,81300,Merthyr Tydfil,80100,Greenock,75100,Ipswich,66600
Wycombe,164045,Bath,170200,Dundee,161000,Newport,115900,Havant,108800,Northampton,105400,Burnley,85000,Hartlepool,88500,Oxford,80500,Ipswich,79400,Aston Manor,75000,Hastings,65500
Basildon,163280,New Forest,169500,New Forest,160500,Saint Helens,114400,Solihull,107500,York,104400,Darlington,84900,West Bromwich,82700,Warrington,79300,Warrington,76800,Grimsby,74600,West Bromwich,65200
Huddersfield,163000,Bournemouth,167700,Peterborough,159900,Oxford,113800,Poole,106600,Gateshead,103300,Wigan,84600,Wigan,82500,Greenock,78900,Southport,76600,Ipswich,73900,Warrington,64200
Bournemouth,160749,Basildon,165900,Bournemouth,155500,Peterborough,113400,Oldham,105500,Wallasey,103200,Southport,84000,Greenock,81700,Southport,78900,Bootle,76500,Warrington,72200,Grimsby,63100
Oxford,160000,Wycombe,162100,South Tyneside,154700,Blackburn,109600,York,105200,Rhondda,100300,Poole,83000,Southport,78600,Bootle,76800,West Bromwich,75100,Oldbury and Smethwick,70700,Hanley,61600
Peterborough,158674,Southend-on-Sea,160400,Chelmsford,152400,Watford,109500,Saint Helens,104100,Grimsby,96700,Rotherham,82300,Cambridge,78200,Darlington,72100,Barrow-in-Furness,74200,Bootle,69900,Wigan,60800
Chelmsford,156601,Peterborough,156000,Knowsley,152100,Oldham,107100,Blackburn,101100,Halifax,96100,Doncaster,82100,Warrington,78100,Barnsley,71500,Partick,69700,Southport,69600,Bournemouth,59800
Brighton,156124,Chelmsford,156000,Macclesfield,151600,Gloucester,106500,South Shields,100200,West Bromwich,96000,Thurrock,82100,Hanley,77800,Merthyr Tydfil,71100,Motherwell,68900,Handsworth,68600,Bootle,58600
South Tyneside,156078,Brighton,155900,Blackpool,151200,Slough,106300,Cambridge,99600,Solihull,96000,Cambridge,81500,Rotherham,76400,Rotherham,69700,Bath,68700,West Bromwich,68300,Bury,58000
Poole,154700,South Tyneside,152800,Birkenhead,150160,Sutton Coldfield,102600,Wallasey,97500,Paisley,95800,Warrington,80700,Leith,76000,Bath,68800,Hartlepool,68600,Partick,66800,Barrow-in-Furness,57600
Colchester,154176,Knowsley,150460,Middlesbrough,144500,Birkenhead,99100,Hartlepool,97100,Cambridge,95500,Bath,79300,Darlington,75900,Luton,68500,Rotherham,68000,Hartlepool,63900,King's Norton and Northfield,57100
Knowsley,154053,Macclesfield,150000,Reading,142900,Rochdale,97300,Preston,96800,Poole,92100,Greenock,76300,Bootle,74100,Hartlepool,68100,Oxford,67300,Barrow-in-Furness,63800,Rotherham,54300
Macclesfield,152604,Blackpool,148300,West Bromwich,140000,Salford,96500,Grimsby,95600,Swindon,91700,Barnsley,75600,Handsworth,72600,Stockton-on-Tees,67700,Hastings,66500,Southend-on-Sea,62700,Partick,54300
Blackpool,152459,Huddersfield,147300,Poole,139200,Basildon,94800,Paisley,95300,Doncaster,86300,Exeter,75500,Doncaster,71600,Cambridge,66800,Lincoln,66000,Rotherham,62500,Wallasey,53600
Dundee,150250,Dundee,146700,Oxford,134800,Solihull,93900,Gateshead,94700,Rochdale,85800,Bootle,75000,Barnsley,71500,Barrow-in-Furness,66200,Darlington,65800,Hastings,61100,Handsworth,52900
Middlesbrough,146778,Poole,144800,Thurrock,132300,Woking and Byfleet,92700,Exeter,93800,Rotherham,85500,Stockton-on-Tees,74200,Gillingham,70600,Lincoln,66200,Stockton-on-Tees,64100,Tynemouth,58800,Stockton-on-Tees,51500
Cambridge,145800,Thurrock,143100,Brighton,132000,Gillingham,92500,Rochdale,91500,Darlington,84200,Watford,73100,Exeter,69200,Exeter,66000,Tynemouth,63800,Bury,58600,Tynemouth,51400
Ipswich,145000,Oxford,142400,Ipswich,130150,Hartlepool,91700,Halifax,91000,Bootle,82800,Hartlepool,72700,Poole,68900,Hastings,65200,Eastbourne,62000,Stockton-on-Tees,58500,Great Yarmouth,51300
Birkenhead,143000,Birkenhead,138200,Newport,129900,Grimsby,91500,Swindon,90700,Southport,82000,Gillingham,70700,Motherwell,68400,Tynemouth,64900,Chesterfield,61200,Blackpool,58400,Jarrow,50900
Reading,142851,West Bromwich,136900,Preston,126100,Gateshead,91400,Gloucester,90000,Stockton-on-Tees,81300,Newcastle-under-Lyme,70000,Wishaw,68400,Motherwell,64700,Great Yarmouth,60700,Lincoln,57300,Burton upon Trent,50400
West Bromwich,137000,York,136600,Huddersfield,122000,Chelmsford,91100,Rhondda,89000,Bath,80900,Hove,69500,Bath,68300,Chesterfield,64200,Exeter,59600,Great Yarmouth,55900,Bath,49800
Gloucester,136300,Ipswich,127800,Norwich,120900,Worthing,90700,Gillingham,88500,Slough,80800,Lincoln,69400,Stockton-on-Tees,67300,Doncaster,63300,Cambridge,59300,Darlington,55600,Cheltenham,49400
Newport,128000,Cambridge,127300,Havant,119700,Wigan,88700,Aldridge-Brownhills,88200,Burnley,80600,Worthing,69400,Barrow-in-Furness,66900,Swindon,62400,Luton,57100,Dewsbury,53400,Oxford,49300
