Code;Name EN;Province;Lat;Long;1982;1990;2000;2010
CNEME5111A;EMEISHAN;SICHUAN;29.601199;103.484504;67908;94943;183358;364960
CNBAI2206A;BAISHAN;JILIN;25.783198;109.607675;126596;180460;335400;364723
CNHUZ3305A;HUZHOU;ZHEJIANG;31.5678;112.0453;96308;162585;222508;362797
CNRUI5331A;RUILI;YUNNAN;24.012777;97.851885;66505;87511;149442;361254
CNYAN4417A;YANGJIANG;GUANGDONG;21.857958;111.982232;165112;211060;227773;359889
CNJIA4417A;JIANGCHENG;GUANGDONG;21.861787;111.955059;;;;359889
CNXIA3302A;XIANGSHAN;ZHEJIANG;21.9663;100.4585;178768;233806;293112;358364
CNZHA5306A;ZHAOTONG;YUNNAN;27.338257;103.717465;45364;85973;188580;358312
CNBOL6527A;BOLE;XINJIANG;44.900526;82.071308;133320;166406;232645;358100
CNLUQ1301A;LUQUAN;HEBEI;38.08333333;114.3166667;;;144252;356853
CNHEJ1408A;HEJIN;SHANXI;22.928007;112.0437;;;271820;356320
CNJIM3702A;JIMO;SHANDONG;36.389402;120.447161;173557;228864;326788;356306
CNHUA4211C;HUANGGANG;HUBEI;30.434049;114.879398;92899;103198;333025;356108
CNRUI3303A;RUIAN;ZHEJIANG;27.777511;120.655273;434651;394405;522369;355980
CNBAI2206B;BAISHAN;JILIN;41.811979;126.918087;;;173295;349940
CNJIA6202A;JIAYUGUAN;GANSU;39.77313;98.289152;127562;155182;221409;349848
CNYUX5304A;YUXI;YUNNAN;24.341097;102.540179;;;217988;348981
CNSHA3507A;SHAOWU;FUJIAN;27.340327;117.492534;188458;242228;331631;348616
CNYON3504A;YONGAN;FUJIAN;25.941937;117.365053;131974;115070;279122;347042
CNRUG3206A;RUGAO;JIANGSU;32.371993;120.573582;189189;141941;392959;346066
CNWUZ4504A;WUZHOU;GUANGXI;23.47691;111.27917;251152;298915;300563;345722
CNHAI1507A;HAILAER;NEIMENGGU;49.2122;119.736406;163551;151183;262184;344934
CNMIS2303A;MISHAN;HEILONGJIANG;45.546466;131.877823;103153;100021;216351;343885
CNHUA3410A;HUANGSHAN;ANHUI;29.714699;118.337521;90831;105382;204843;343739
CNHAI2103A;HAICHENG;LIAONING;40.882377;122.685217;;;;343670
CNANN5301A;ANNING;YUNNAN;36.104153;103.718932;125671;112223;213868;341341
CNSIM5308A;SIMAO;YUNNAN;22.78691;100.977165;117877;150853;290889;340056
CNMEN4108A;MENGZHOU;HENAN;34.907315;112.791402;;;251367;339213
CNXIF2112A;XIFENG;LIAONING;42.7292;124.7282;130651;114912;221118;337521
CNYIZ3210A;YIZHENG;JIANGSU;32.272258;119.184766;96035;101535;254666;336420
CNENP4407A;ENPING;GUANGDONG;22.183229;112.305126;53722;91397;201043;335862
CNGEJ5325A;GEJIU;YUNNAN;23.359121;103.160034;;137176;309486;334807
CNBIN4501A;BINZHOU;GUANGXI;45.7551;127.4562;;;;332791
CNENS4228A;ENSHI;HUBEI;30.29468;109.479664;105170;186112;271018;332120
CNJIA3702A;JIAOZHOU;SHANDONG;36.264664;120.033345;77157;83231;246006;331612
CNSHU1406A;SHUOZHOU;SHANXI;39.331595;112.432825;140014;163504;250700;330611
CNXIN1410A;XINCHENG;SHANXI;39.0069;117.5599;;;;329679
CNKUE6528A;KUERLE;XINJIANG;41.72664;86.17401;148558;180127;226542;328470
CNLOU4313A;LOUDI;HUNAN;27.729923;112.001935;102180;122632;273794;328248
CNLEN4313A;LENGSHUIJIANG;HUNAN;27.686252;111.434984;113852;131196;273794;327146
CNDAZ5117A;DAZHOU;SICHUAN;31.214724;107.504517;133860;152542;262555;327087
CNHUA1406A;HUAIREN;SHANXI;37.3985;117.0189;;;304221;326849
CNSIH4412A;SIHUI;GUANGDONG;23.326504;112.733773;85960;155242;276419;326316
CNKEC3308A;KECHENG;ZHEJIANG;36.5739;111.2873;130103;233139;265423;326036
CNSAN4112A;SANMENXIA;HENAN;34.770886;111.188398;140408;198569;304105;325628
CNCHU5323A;CHUXIONG;YUNNAN;25.045532;101.528068;128594;156892;191042;325518
CNNAN3507A;NANPING;FUJIAN;26.637438;118.182036;212419;193672;278654;325473
CNCHE4103A;CHENGGUAN;HENAN;33.7843;111.6083;;;;323033
CNHES4407A;HESHAN;GUANGDONG;22.765435;112.964283;52114;95939;264400;322794
CNDAL1506A;DALATE;NEIMENGGU;39.621444;109.8118598;;;217703;322101
CNZHO5202B;ZHONGSHANQU;GUIZHOU;26.574979;104.843555;;;;321537
CNWUZ3205A;WUZHONG;JIANGSU;31.264212;120.631898;105526;155258;204991;320960
CNTON6102A;TONGCHUAN;SHAANXI;35.068963;109.075578;;;;319276
CNJIU4401A;JIULONG;GUANGDONG;39.8069;115.4105;;;125308;318934
CNNAN5113A;NANLONG;SICHUAN;31.3424;106.0266;;;200839;317707
CNJIZ1311A;JIZHOU;HEBEI;37.550821;115.579334;161576;176626;248471;315278
CNWAF2102A;WAFANGDIAN;LIAONING;39.627114;121.979603;227545;268487;297344;314927
CNLUO4111A;LUOHE;HENAN;33.565441;114.017948;208584;286832;373387;314770
CNZUN5203A;ZUNYI;GUIZHOU;28.725654;106.127389;77626;139410;194290;314474
CNLIU3201A;LIUHE;JIANGSU;26.4990116;106.7092066;106200;86342;138472;312171
CNQUF3708A;QUFU;SHANDONG;35.581137;116.986532;164396;201582;298610;311984
CNGUC3416A;GUCHENG;ANHUI;37.462;114.7643;;;;311669
CNHEC4312A;HECHENG;HUNAN;27.7103;117.0506;;;291189;310574
CNSHI4409B;SHIGU;GUANGDONG;25.326;118.2327;;;273247;310026
CNXIN3605A;XINYU;JIANGXI;27.817819;114.91741;138745;166488;235806;309454
CNHAI2312A;HAILUN;HEILONGJIANG;47.461971;126.973143;130760;131598;229417;308832
CNQIN3213A;QINGYANG;JIANGSU;33.4562;118.2117;43732;51370;156904;307022
CNCHO5101A;CHONGZHOU;SICHUAN;30.63016;103.672999;168454;181438;262421;305766
CNYIN3302A;YINZHOU;ZHEJIANG;29.8016012;121.534763;;;;305214
CNHAN3503A;HANJIANG;FUJIAN;25.45872;119.116289;;;;304870
CNCHE4114C;CHENGGUAN;HENAN;34.6567;115.1375;;;;304031
CNCHE6109A;CHENGGUAN;SHAANXI;32.83501;109.363936;;;;303514
CNYUC5118A;YUCHENG;SICHUAN;34.9339;116.4694;59893;99185;262555;300697
CNLUO4413A;LUOYANG;GUANGDONG;23.161656;114.285422;;;;298898
CNLIT6403A;LITONG;NINGXIA;37.983456;106.212514;211052;252017;303567;297938
CNWUZ6403A;WUZHONG;NINGXIA;37.99746;106.198393;;;;297938
CNSHA3706A;SHAHE;SHANDONG;36.9944728;114.5664734;;;180205;297722
CNGUS3405A;GUSHU;ANHUI;39.9187;117.5868;;;201374;296850
CNYIC4117A;YICHENGQU;HENAN;32.973054;113.993914;;;;296206
CNZHU3306A;ZHUJI;ZHEJIANG;29.713667;120.236304;;;223180;295362
CNZOU3708A;ZOUCHENG;SHANDONG;35.405185;117.003743;129107;183100;247660;293119
CNCHE3415A;CHENGGUAN;ANHUI;32.3367;116.2694;;;;292107
CNTAI3212B;TAIXING;JIANGSU;32.171854;120.051744;;;252903;291286
CNGAO3210A;GAOYOU;JIANGSU;32.781665;119.459165;125102;119234;254666;289764
CNDON4506A;DONGXING;GUANGXI;21.547822;107.971826;114662;168316;230972;289418
CNZHA2312A;ZHAODONG;HEILONGJIANG;28.347262;103.973028;148833;175001;225863;289085
CNXIS4211A;XISHUI;HUBEI;28.3796167;106.2085854;88775;131288;172152;289034
CNCHI3417A;CHIZHOU;ANHUI;30.687181;117.567379;89983;122438;259283;288930
CNHEN1311A;HENGSHUI;HEBEI;37.735465;115.67545;;;248471;288005
CNCHE3416D;CHENGGUAN;ANHUI;33.1455;116.2021;;;;287416
CNHAM6522A;HAMI;XINJIANG;42.818501;93.514917;167550;148130;237332;287263
CNXIN4206A;XINGLONG;HUBEI;40.4098202;114.0497373;;;;287001
CNSHI6402A;SHIZUISHAN;NINGXIA;38.984346;106.383047;83970;124204;133168;286669
CNWUG4104A;WUGANG;HENAN;29.2933;111.887;61470;63175;174030;286618
CNJIA2327A;JIAGEDAJI;HEILONGJIANG;49.2190374;119.7782594;89863;116570;271526;283812
CNPUY3304A;PUYUAN;ZHEJIANG;30.6777;120.6305;;;198930;283391
CNCHA4405A;CHAOYANG;GUANGDONG;23.264936;116.601515;;;;282558
CNZHU5117A;ZHUYANG;SICHUAN;30.7375;107.2053;;;280896;279387
CNCHE5401A;CHENGGUAN;XIZANG;36.057464;103.825308;;;;279074
CNDIA3401A;DIANBU;ANHUI;31.8879;117.4535;;;198704;278421
CNSUI2312A;SUIHUA;HEILONGJIANG;46.637344;126.985593;104829;119787;141568;277138
CNCHA6523A;CHANGJI;XINJIANG;44.012677;87.302493;74105;112318;237332;275282
CNWAN3208A;WANGYING;JIANGSU;33.6356;119.0126;;;315656;274659
CNSUQ3213A;SUQIAN;JIANGSU;35.9201;116.4213;59769;99072;258211;274594
CNHAI4602A;HAIKOU;HAINAN;20.029083;110.366357;61819;94238;198137;272301
CNCHE4209D;CHENGGUAN;HUBEI;31.5701;114.1046;;;;271661
CNYAN3704A;YANGZHUANG;SHANDONG;34.2384917;109.2085385;;;241865;269318
CNTUM2224A;TUMEN;JILIN;42.968044;129.84371;45179;67488;216169;268904
CNHEN4408A;HENGSHAN;GUANGDONG;37.9562;109.3053;;;;268751
CNHUA4305C;HUANGQIAO;HUNAN;32.2362;120.2307;;;290664;268052
CNFUJ5105A;FUJI;SICHUAN;29.1545;105.3776;;;189545;267564
CNHUA6105A;HUAYIN;SHAANXI;34.566096;110.092301;35911;51657;140600;267459
CNYUA3609A;YUANZHOU;JIANGXI;23.1267;113.9623;;;110874;266450
CNLIA3601A;LIANTANG;JIANGXI;31.615;120.6183;;;126230;265971
CNDUN2224A;DUNHUA;JILIN;43.372413;128.232013;;231593;203882;265712
CNXIN4510B;XINAN;GUANGXI;39.7556;117.5382;;;;264576
CNYON1402A;YONGAN;SHANXI;39.69915;113.688068;;;;263556
CNLIN3714B;LINYIXIAN;SHANDONG;37.189797;116.866799;;;;262900
CNSUI3203A;SUINING;JIANGSU;30.532847;105.592898;89602;139894;131954;262534
CNPIN6208A;PINGLIANG;GANSU;32.9306;108.4542;60469;99265;168129;262478
CNYIM4112A;YIMA;HENAN;34.747185;111.874321;;;;262316
CNXIN3502A;XINDIAN;FUJIAN;37.137;114.8903;;;;260471
CNDAY3416A;DAYANG;ANHUI;31.416012;118.402363;;;241204;260382
CNACH2301A;ACHENG;HEILONGJIANG;45.54867;126.958098;75430;102273;141903;259354
CNCHA3716A;CHANGSHAN;SHANDONG;36.881;117.8581;;;238953;258360
CNXIN4209B;XINHE;HUBEI;37.4928265;115.2044548;;;;258006
CNLAN2312A;LANXI;HEILONGJIANG;46.2553;126.2839;85679;82935;116973;257384
CNSHI3505A;SHISHI;FUJIAN;30.6533431;104.0583744;77213;79273;229104;256711
CNYUM6209A;YUMEN;GANSU;40.291849;97.045535;105059;113174;182639;256272
CNZHO5325A;ZHONGSHU;YUNNAN;27.8247;106.418;;;143330;256193
CNCHA3601A;CHANG堃;JIANGXI;29.236769;119.9550906;;;132574;255664
CNXIN4501A;XINQIAO;GUANGXI;29.3625557;113.1022416;;;;254233
CNCHE3412A;CHENGGUAN;ANHUI;32.6308;115.5823;;;;252684
CNDON4452A;DONGLONG;GUANGDONG;23.012;116.2746;;;269911;251427
CNLIU4113A;LIUJI;HENAN;34.3551;117.0557;;;;249968
CNMAN1507A;MANZHOULI;NEIMENGGU;49.587664;117.480335;107876;137790;231744;249472
CNQIN3207A;QINGKOU;JIANGSU;34.8408;119.1233;;;83057;249206
CNANY3210A;ANYI;JIANGSU;33.2317;119.3107;;;162286;248543
CNKAS6531A;KASHEN;XINJIANG;39.4704;75.989755;107828;155490;189266;248174
CNJIN3209A;JINHU;JIANGSU;33.025433;119.020584;65635;84312;130161;248122
CNPEI3203A;PEICHENG;JIANGSU;34.7308;116.9324;;;261552;247734
CNAKE6529A;AKESU;XINJIANG;41.168779;80.260605;91997;130541;226542;247279
CNJIA3608B;JIAN;JIANGXI;27.113039;114.992912;;;225650;246315
CNFEN1509A;FENGZHEN;NEIMENGGU;40.436975;113.110059;32588;62120;128009;245608
CNDON3209A;DONGKAN;JIANGSU;34.0072;119.8378;;;102681;244740
CNTAI5109B;TAIHE;SICHUAN;30.8746;105.3804;;;;244592
CNXIN5101B;XINJIN;SICHUAN;30.410187;103.811508;;;202896;244175
CNJUC3414A;JUCHAO;ANHUI;31.597853;117.864722;97437;121925;155007;243957
CNCHE6107A;CHENGGUAN;SHAANXI;32.98755;107.764743;;;;243655
CNLON5304B;LONGQUAN;YUNNAN;25.9102;112.2082;;;199016;243412
CNWUJ3204A;WUJIN;JIANGSU;31.701085;119.942436;;;;243088
CNTUM1501A;TUMOTEZUO;NEIMENGGU;40.729572;111.163902;33187;44359;118677;242403
CNLON6212A;LONGNAN;GANSU;24.7364;113.1755;239415;247041;296706;242343
CNXIA3413A;XIAOXIAN;ANHUI;34.169601;116.958665;64154;88330;144016;242034
CNDAQ4501A;DAQIAO;GUANGXI;32.9885;120.6345;;;;241939
CNMEI3607B;MEIJIANG;JIANGXI;26.4158347;115.7809553;;;;241823
CNWUL1522A;WULANHAOTE;NEIMENGGU;46.072731;122.093123;122127;142376;226314;241660
CNSAN1310A;SANHE;HEBEI;39.982718;117.078295;133084;150591;220081;241655
CNCHU3201A;CHUNXI;JIANGSU;31.3216;118.8615;;;371676;241499
CNFEN5309A;FENGSHAN;YUNNAN;26.4872;119.547;;;461010;241219
CNLIA4305A;LIANGSHI;HUNAN;33.2235071;110.6782895;;;270388;241192
CNRIK5423A;RIKAZE;XIZANG;29.26687;88.880583;65769;101901;171719;240748
CNJIA5107A;JIANGYOU;SICHUAN;31.777979;104.745731;100566;169666;222043;240415
CNATU6530A;ATUSHEN;XINJIANG;40.17099;76.67121;132488;167851;169333;240368
CNHET6532A;HETIAN;XINJIANG;37.114157;79.922211;51834;65663;189266;240182
CNWUL1509B;WULANCHABU;NEIMENGGU;40.994786;113.132585;156800;167625;272448;239639
CNJIN5113A;JINCHENG;SICHUAN;31.0092;105.88;;;114673;239502
CNCHE5224A;CHENGGUAN;GUIZHOU;27.1266;104.7238;;;;237007
CNHAN6107A;HANZHONG;SHAANXI;33.06748;107.023323;154031;160093;197793;236976
CNHAN6107C;HANTAI;SHAANXI;38.3155;114.8266;;;;236976
CNXUA5303A;XUANWEI;YUNNAN;26.219767;104.104475;;;;234812
CNLON3311A;LONGQUAN;ZHEJIANG;28.074623;119.141461;;;;234626
CNSAN3401A;SANHE;ANHUI;31.5116;117.2362;;;;233791
CNBIS5002A;BISHAN;CHONGQING;30.7561;107.4618;41459;53474;115201;232737
CNXIN4202A;XINGGUO;HUBEI;29.8321;115.2036;;;191014;232623
CNYAN3206A;YANGKOU;JIANGSU;32.5323;120.9443;;;;232377
CNJIA2205B;JIANSHI;JILIN;41.125307;126.19403;;;;232278
CNJIN1504A;JINSHAN;NEIMENGGU;41.0295;110.0538;;;259502;232009
CNLIN3609A;LINJIANG;JIANGXI;28.001658;115.402991;;;;230943
CNMAT4510A;MATOU;GUANGXI;23.9479584;109.6828285;;;185190;230138
CNWUD4206A;WUDIAN;HUBEI;29.2599;119.9021;;;140593;229877
CNWEN5325A;WENLAN;YUNNAN;23.3567;103.3964;;;91397;228938
CNJIN6203A;JINCHANG;GANSU;31.4911;102.0618;111477;159579;182639;228561
CNJIN6203B;JINCHUAN;GANSU;42.3477;126.4044;;;;228561
CNHUJ4208A;HUJI;HUBEI;32.5346;120.3668;;;206044;227074
CNWUA1304A;WUAN;HEBEI;36.6944;114.196;100843;139404;171575;226574
CNJIA3210A;JIANGDU;JIANGSU;32.434672;119.569989;;;225160;226414
CNLIN5325A;LINAN;YUNNAN;23.6127;102.8276;;;103372;226324
CNYON4313A;YONGFENG;HUNAN;38.4733428;106.2823135;;;158291;225165
CNTAO4307A;TAOYUAN;HUNAN;28.7940682;111.4426217;106527;158794;273034;224134
CNJUE3206A;JUEGANG;JIANGSU;32.3044;121.1798;;;145369;222912
CNCHA1410A;CHANGNING;SHANXI;28.582169;104.921174;46510;66394;81895;221516
CNLIA3208B;LIANCHENG;JIANGSU;33.7664;119.2612;;;317812;221410
CNLIN3707A;LINGHE;SHANDONG;32.4274;121.076;;;87747;220197
CNHUA3208B;HUAICHENG;JIANGSU;33.5034;119.1372;;;114432;220084
CNSHA3611A;SHANGRAO;JIANGXI;30.841544;114.801106;110006;153623;197240;219961
CNXUY5103A;XUYANG;SICHUAN;29.461;104.4219;;;140805;219647
CNJIN4202A;JINNIU;HUBEI;38.5729;116.9871;;;201442;219033
CNGAO3609A;GAOAN;JIANGXI;28.417255;115.375616;67505;94362;224998;218709
CNDUJ5101A;DUJIANGYAN;SICHUAN;30.988411;103.646956;73818;117986;141000;218323
CNWEN3608A;WENFENG;JIANGXI;32.8921382;115.8227848;;;;217885
CNYIW3307A;YIWU;ZHEJIANG;29.306841;120.075058;;;193856;217833
CNFEN1302A;FENGRUN;HEBEI;39.8327;118.1335;65558;56702;106496;217388
CNDA5117A;DA;SICHUAN;30.641534;104.32083;48557;58059;119669;217078
CNDAS2108A;DASHIQIAO;LIAONING;40.644622;122.509131;141343;142578;167771;217074
CNFAN4506A;FANGCHENG;GUANGXI;35.6806;117.5829;42155;52983;92788;216572
CNHAI4415A;HAICHENG;GUANGDONG;22.963225;115.32372;;;;216047
CNYIS3207A;YISHAN;JIANGSU;34.2983;119.2558;;;244702;215643
CNHUA4451A;HUANGGANG;GUANGDONG;23.6776;117.0078;;;;215334
CNYUN1408A;YUNCHENG;SHANXI;35.015101;110.998272;123586;211122;192780;215034
CNLON4405A;LONGTIAN;GUANGDONG;25.6056;119.4627;;;;214949
CNNEN2311A;NENJIANG;HEILONGJIANG;49.1455;125.2288;;;181923;214540
CNJIA4508A;JIANGKOU;GUANGXI;25.4839;119.2065;;;;213838
CNJIS4331A;JISHOU;HUNAN;28.26236;109.698092;53569;80132;165059;213376
CNJIA3507A;JIANYANG;FUJIAN;27.331876;118.120464;63171;75162;100582;213097
CNMAJ5303A;MAJIE;YUNNAN;33.9419;109.8389;;;81745;213055
CNQIN5201A;QINGZHEN;GUIZHOU;26.5419;112.1772;;;245848;212678
CNBAI4116A;BAIMA;HENAN;33.5807;115.4988;;;171892;211502
CNTAI4418A;TAIHE;GUANGDONG;23.7347;112.9747;;;;211302
CNDIA4409A;DIANCHENG;GUANGDONG;21.5082;111.2898;;;106662;210308
CNLIN1508A;LINHE;NEIMENGGU;33.7269;118.5396;86919;144368;155804;210283
CNDON1506A;DONGSHENG;NEIMENGGU;39.815545;109.975997;107744;147026;164980;209909
CNQIA1302A;QIANAN;HEBEI;39.999175;118.701144;76261;60389;141807;208536
CNYIN5113A;YINGSHAN;SICHUAN;27.868685;105.702947;56466;69621;154247;207790
CNCHI5109A;CHICHENG;SICHUAN;32.158809;106.666626;;;;207137
CNXUY3715A;XUYING;SHANDONG;35.16;113.5549;;;249814;206399
CNBAI4107A;BAIQUAN;HENAN;42.9095;124.979;;;;206198
CNSHI4408A;SHILING;GUANGDONG;43.0932;124.6964;;;167174;205176
CNSHI4418D;SHITAN;GUANGDONG;24.1304;112.7639;;;;204915
CNCHE4302A;CHENGGUAN;HUNAN;26.8033;113.5525;;;;204861
CNSHA4511A;SHATIAN;GUANGXI;23.0353592;112.9227786;;;125320;204341
CNJIE4415A;JIESHI;GUANGDONG;37.2709;121.8657;;;;204011
CNWUX4311A;WUXI;HUNAN;26.592;111.8529;;;;203691
CNYAN6106B;YANAN;SHAANXI;33.6218;119.8083;78115;110021;127962;203364
CNLON3508A;LONGYAN;FUJIAN;25.075129;117.017705;146933;148388;156420;202679
CNNIU3207A;NIUSHAN;JIANGSU;34.5275;118.7599;;;174625;201648
CNHUA4115A;HUANGCHUAN;HENAN;26.0473;117.952;121478;154594;245608;201372
CNWEN5101A;WENJIANG;SICHUAN;30.682203;103.856646;;;155754;200234
CNHON4211A;HONGAN;HUBEI;28.5121;109.2627;100704;102894;132136;200136
CNMAB4402A;MABA;GUANGDONG;24.6885;113.5987;;;195520;199799
CNXUC4110A;XUCHANG;HENAN;34.035771;113.852454;;;74549;198902
CNJIA3610A;JIANCHANG;JIANGXI;41.2477;124.4734;;;126885;198421
CNHAI3206A;HAIAN;JIANGSU;32.544;120.4482;;;149503;198355
CNQIA4451A;QIANDONG;GUANGDONG;23.6783;116.9032;;;256990;198271
CNXIA1411A;XIAOYI;SHANXI;22.8355;109.2366;61667;83391;132514;198000
CNDON2204A;DONGFENG;JILIN;25.0403949;102.7234989;;;;197760
CNLIU2205A;LIUHE;JILIN;34.20273;108.92811;;;;197052
CNXIN1409B;XINFU;SHANXI;38.404242;112.746046;;;;195903
CNXIN1409A;XINZHOU;SHANXI;41.862079;123.912861;;;;195903
CNHED3209A;HEDE;JIANGSU;33.7716;120.256;;;120858;195877
CNCHE6103A;CHENGGUAN;SHAANXI;34.518901;107.399261;;;;195606
CNHEZ3717A;HEZE;SHANDONG;34.778808;116.107428;128698;143636;155357;194614
CNLON3505A;LONGXUN;FUJIAN;25.5052;118.1767;;;119031;194493
CNGUA5106B;GUANGHAN;SICHUAN;30.97618;104.28243;;;118842;194264
CNLIA4418B;LIANZHOU;GUANGDONG;24.780554;112.377534;;;409982;194123
CNCHA2207B;CHANGLING;JILIN;44.2694;123.9704;;;;191675
CNJIA5120B;JIANCHENG;SICHUAN;23.1455;111.5406;;;;189926
CNXIC5134A;XICHANG;SICHUAN;27.894504;102.264449;94660;136706;147474;189874
CNLUC1404A;LUCHENG;SHANXI;36.334104;113.228852;;;;189463
CNLIU1411A;LIULIN;SHANXI;30.9706515;104.2770827;;;;189427
CNYAN4114A;YANJI;HENAN;34.15;118.5707;;;;189400
CNDOU4210A;DOUHUDI;HUBEI;30.0558;112.234;;;156290;188505
CNBAI4501A;BAIHE;GUANGXI;38.8565;114.8375;;;65017;188364
CNDAW4418A;DAWAN;GUANGDONG;42.333;125.3395;;;81405;188253
CNRIZ3711A;RIZHAO;SHANDONG;35.416377;119.526888;58199;77084;117727;188048
CNXIA3506B;XIAOXI;FUJIAN;24.3692;117.3009;;;243964;187715
CNHEP5222A;HEPING;GUIZHOU;36.5328;111.5429;;;104168;187231
CNJIN5308A;JINPING;YUNNAN;23.3937403;116.7112048;;;;187103
CNBOW6107A;BOWANG;SHAANXI;31.5638;118.8337;;;139701;187092
CNREN1309A;RENQIU;HEBEI;38.711812;116.099562;92465;128761;188532;186655
CNZHI3305A;ZHILI;ZHEJIANG;30.8789;120.2564;;;124521;186609
CNHUI4413C;HUIZHOU;GUANGDONG;23.111847;114.416196;;;;186276
CNWUF5306A;WUFENG;YUNNAN;42.2993;122.4153;;;;186162
CNJIU6209A;JIUQUAN;GANSU;39.732488;98.494411;46392;73022;168129;186027
CNJIN6204A;JINGTAI;GANSU;43.5908;125.081;;;;185593
CNYIB5115A;YIBIN;SICHUAN;28.751836;104.643159;81873;125472;133930;185542
CNLIN5101A;LINQIONG;SICHUAN;30.4196;103.4553;;;148326;185430
CNJIU5325A;JIUCHENG;YUNNAN;24.625725;103.671692;;;;184417
CNYAN4417B;YANGCHUN;GUANGDONG;22.170439;111.79154;102273;110480;118078;184408
CNYON3201A;YONGYANG;JIANGSU;31.6522;119.025;;;145889;184382
CNZHA3416A;ZHABEI;ANHUI;33.5609;116.2656;;;303209;184022
CNXUE1506A;XUEJIAWAN;NEIMENGGU;39.866;111.2596;;;;183905
CNFUJ2308A;FUJIN;HEILONGJIANG;47.25011;132.037724;93422;129405;174453;183470
CNDAT3411A;DATONG;ANHUI;32.82632;118.847273;;;;183216
CNQUJ5117A;QUJIANG;SICHUAN;30.8496;106.9616;;;;183173
CNSHI4418A;SHIJIAO;GUANGDONG;23.8721;113.5293;;;145384;183167
CNHUI5106A;HUILONG;SICHUAN;22.8911934;112.8817249;;;;182995
CNXIH4213A;XIHE;HUBEI;34.0174464;105.3002959;;;122670;181022
CNGUA3704A;GUANQIAO;SHANDONG;34.0868;117.1181;;;;180862
CNWEI5308A;WEIYUAN;YUNNAN;26.0349;106.5218;;;75516;180854
CNWEN5114A;WENLIN;SICHUAN;31.716;120.3863;;;90858;179603
CNPOY3611A;POYANG;JIANGXI;28.9946;116.709;;;;179562
CNLIC4103A;LICUN;HENAN;36.073044;115.147989;;;87375;179096
CNWAN4210D;WANGQIAO;HUBEI;29.9712;112.694;;;385570;179016
CNLIN4409B;LINTOU;GUANGDONG;21.6598;111.0508;;;217320;178748
CNJIA5119A;JIANGKOU;SICHUAN;31.5593;107.0948;;;;178396
CNPUM3506A;PUMEI;FUJIAN;23.9321;117.3343;;;188437;177892
CNPIN5301A;PINGSHAN;YUNNAN;25.186588;101.25483;;;;177660
CNSHI3416A;SHIHE;ANHUI;39.9832;119.7053;;;84620;177535
CNSUI4408A;SUICHENG;GUANGDONG;21.3827;110.2522;;;67866;177484
CNTIA5101A;TIANPENG;SICHUAN;30.9913;103.941;;;;177179
CNPIN4117A;PINGYU;HENAN;32.96271;114.619159;33905;38363;84782;177037
CNTAI5001A;TAIHE;CHONGQING;31.452731;113.926166;;;65211;176983
CNLIX4307A;LIXIAN;HUNAN;29.633236;111.758702;32658;38686;93764;176566
CNDON3607B;DONGSHAN;JIANGXI;31.9559;118.8397;;;347766;176541
CNSHU5304A;SHUANGJIANG;YUNNAN;26.1579;109.7714;;;212121;176520
CNXIN5101E;XINDOU;SICHUAN;32.4444419;119.5761591;;;;176456
CNXIN5325A;XINJIE;YUNNAN;39.243;109.7734;;;132625;176403
CNTIA3717B;TIANZHUANG;SHANDONG;36.7977;119.7448;;;291569;176098
CNXUA5117A;XUANHAN;SICHUAN;31.353835;107.72719;68645;71944;119528;175683
CNWUC2301A;WUCHANG;HEILONGJIANG;45.8333;126.233;;;;175468
CNCHE5204A;CHENGGUAN;GUIZHOU;26.4155;106.2586;;;;175250
CNDIN3411A;DINGCHENG;ANHUI;32.5269;117.6733;;;;174883
CNFEN1411A;FENYANG;SHANXI;29.1523;105.6807;35155;47343;141635;174852
CNSHU4414C;SHUIZHAI;GUANGDONG;27.797664;114.3628101;;;;174663
CNGON6211A;GONGCHANG;GANSU;30.0501;113.0996;;;146422;174613
CNCHE3206A;CHENGDONG;JIANGSU;30.8058727;103.893138;;;83039;174149
CNZHA5101A;ZHAO;SICHUAN;30.8113;104.4506;;;;173858
CNXIN5101A;XINFAN;SICHUAN;30.8766;104.016;;;124276;173629
CNXIN4514A;XINNING;GUANGXI;31.0766;107.8691;;;;173301
CNSHU4409B;SHUIDONG;GUANGDONG;21.4876;110.994;;;144518;173274
CNLIA4405A;LIANGYING;GUANGDONG;23.2183;116.3588;;;155664;173091
CNLIS2203A;LISHU;JILIN;31.2289;104.7466;;;62241;172683
CNLIN4111A;LINYING;HENAN;33.840451;113.952019;66874;78876;107130;172180
CNDAN1404A;DANZHU;SHANXI;23.4766;110.5243;;;133030;172176
CNCHE4405A;CHENDIAN;GUANGDONG;32.7465;114.8154;;;61574;171918
CNSHA3401A;SHANGPAI;ANHUI;31.7163;117.149;;;87214;171429
CNZHE5110A;ZHENXI;SICHUAN;30.669592;104.040111;;;173715;170237
CNNIN1305A;NINGJIN;HEBEI;37.619886;114.919301;77563;112470;116617;169890
CNYAN3708A;YANDIAN;SHANDONG;34.6160384;108.9321292;;;176725;169856
CNHED4414A;HEDONG;GUANGDONG;23.9043;115.7626;;;147141;169661
CNZIC4416A;ZICHENG;GUANGDONG;23.6426;115.1715;;;;169625
CNDON3209B;DONGGOU;JIANGSU;33.6137;119.6409;;;116057;169381
